,_id,CATEGORY,DASH_CATEGORY
417,5f2bca22ba0be61b0c1cc441,LAUSD,D1
419,5f2bca22ba0be61b0c1cc45d,Oakland Unified School District,D1
420,5f2bca22ba0be61b0c1cc466,Oakland Unified School District,D1
423,5f2bca22ba0be61b0c1cc47d,San Diego Unified School District,D1
424,5f2bca23ba0be61b0c1cc121,NULL,D1
426,5f2bca23ba0be61b0c1cc4af,LAUSD,D1
427,5f2bca23ba0be61b0c1cc4ba,LAUSD,D1
428,5f2bca23ba0be61b0c1cc4c0,Fairfield-Suisun Unified School District,D1
432,5f2bca23ba0be61b0c1cc4db,Oakland Unified School District,D1
434,5f2bca23ba0be61b0c1cc4f7,Fairfield-Suisun Unified School District,D1
435,5f2bca23ba0be61b0c1cc4ff,Oakland Unified School District,D1
436,5f2bca23ba0be61b0c1cc50d,LAUSD,D1
438,5f2bca23ba0be61b0c1cc51b,LAUSD,D1
440,5f2bca23ba0be61b0c1cc526,LAUSD,D1
441,5f2bca23ba0be61b0c1cc536,NULL,D1
446,5f2bca23ba0be61b0c1cc56e,Chula Vista Elementary School District,D1
447,5f2bca23ba0be61b0c1cc573,United Way Of Santa Barbara,D1
448,5f2bca23ba0be61b0c1cc577,LAUSD,D1
451,5f2bca23ba0be61b0c1cc5a1,LAUSD,D1
452,5f2bca23ba0be61b0c1cc5a2,NULL,D1
454,5f2bca23ba0be61b0c1cc5b4,LAUSD,D1
455,5f2bca23ba0be61b0c1cc5c2,Chula Vista Elementary School District,D1
457,5f2bca23ba0be61b0c1cc5d0,LAUSD,D1
461,5f2bca23ba0be61b0c1cc600,Chula Vista Elementary School District,D1
462,5f2bca23ba0be61b0c1cc615,LAUSD,D1
467,5f2bca23ba0be61b0c1cc652,NULL,D1
468,5f2bca23ba0be61b0c1cc654,Oakland Unified School District,D1
469,5f2bca23ba0be61b0c1cc657,LAUSD,D1
471,5f2bca23ba0be61b0c1cc663,Chula Vista Elementary School District,D1
475,5f2bca23ba0be61b0c1cc685,LAUSD,D1
476,5f2bca23ba0be61b0c1cc686,LAUSD,D1
477,5f2bca23ba0be61b0c1cc687,LAUSD,D1
480,5f2bca23ba0be61b0c1cc69a,Chico Unified School District,D1
481,5f2bca23ba0be61b0c1cc69e,LAUSD,D1
482,5f2bca23ba0be61b0c1cc6a0,Oakland Unified School District,D1
484,5f2bca23ba0be61b0c1cc6a4,San Diego Unified School District,D1
485,5f2bca23ba0be61b0c1cc6a6,LAUSD,D1
488,5f2bca23ba0be61b0c1cc6b6,Oakland Unified School District,D1
490,5f2bca23ba0be61b0c1cc6b8,LAUSD,D1
492,5f2bca23ba0be61b0c1cc6cc,Oakland Unified School District,D1
493,5f2bca23ba0be61b0c1cc6d8,LAUSD,D1
494,5f2bca23ba0be61b0c1cc6f1,LAUSD,D1
496,5f2bca23ba0be61b0c1cc723,Oakland Unified School District,D1
497,5f2bca23ba0be61b0c1cc73b,Oakland Unified School District,D1
498,5f2bca23ba0be61b0c1cc740,LAUSD,D1
501,5f2bca23ba0be61b0c1cc75a,Oroville City Elementary School District,D1
502,5f2bca23ba0be61b0c1cc75b,Goleta District,D1
505,5f2bca23ba0be61b0c1cc77b,LAUSD,D1
508,5f2bca23ba0be61b0c1cc7a3,NULL,D1
510,5f2bca23ba0be61b0c1cc7b0,LAUSD,D1
511,5f2bca23ba0be61b0c1cc7b8,LAUSD,D1
514,5f2bca24ba0be61b0c1cc80c,Oakland Unified School District,D1
516,5f2bca24ba0be61b0c1cc81c,LAUSD,D1
517,5f2bca24ba0be61b0c1cc821,LAUSD,D1
518,5f2bca24ba0be61b0c1cc825,LAUSD,D1
519,5f2bca24ba0be61b0c1cc82b,NULL,D1
521,5f2bca24ba0be61b0c1cc842,LAUSD,D1
522,5f2bca24ba0be61b0c1cc851,LAUSD,D1
524,5f2bca24ba0be61b0c1cc872,LAUSD,D1
525,5f2bca25ba0be61b0c1cc896,San Diego Unified School District,D1
527,5f2bca25ba0be61b0c1cc8c1,Chula Vista Elementary School District,D1
528,5f2bca25ba0be61b0c1cc8e5,LAUSD,D1
529,5f2bca25ba0be61b0c1cc8ea,Fairfield-Suisun Unified School District,D1
531,5f2bca25ba0be61b0c1cc908,Goleta District,D1
532,5f2bca25ba0be61b0c1cc91a,LAUSD,D1
534,5f2bca25ba0be61b0c1cc92b,LAUSD,D1
535,5f2bca25ba0be61b0c1cc958,LAUSD,D1
541,5f2bca25ba0be61b0c1cc96f,LAUSD,D1
542,5f2bca25ba0be61b0c1cc978,LAUSD,D1
543,5f2bca25ba0be61b0c1cc979,San Diego Unified School District,D1
548,5f2bca25ba0be61b0c1cc9b3,Goleta District,D1
550,5f2bca25ba0be61b0c1cc9c1,LAUSD,D1
551,5f2bca25ba0be61b0c1cc9de,LAUSD,D1
553,5f2bca25ba0be61b0c1cca2c,LAUSD,D1
555,5f2bca25ba0be61b0c1cca5d,LAUSD,D1
556,5f2bca25ba0be61b0c1cca5f,Chula Vista Elementary School District,D1
557,5f2bca25ba0be61b0c1cca60,Fairfield-Suisun Unified School District,D1
559,5f2bca25ba0be61b0c1cca69,Oakland Unified School District,D1
562,5f2bca25ba0be61b0c1ccaa2,LAUSD,D1
563,5f2bca25ba0be61b0c1ccab2,LAUSD,D1
565,5f2bca25ba0be61b0c1ccad1,LAUSD,D1
566,5f2bca25ba0be61b0c1ccad5,Chula Vista Elementary School District,D1
567,5f2bca25ba0be61b0c1ccae7,Oakland Unified School District,D1
568,5f2bca25ba0be61b0c1ccaea,LAUSD,D1
569,5f2bca25ba0be61b0c1ccaf2,LAUSD,D1
571,5f2bca25ba0be61b0c1ccb15,Oakland Unified School District,D1
572,5f2bca25ba0be61b0c1ccb46,Chico Unified School District,D1
576,5f2bca25ba0be61b0c1ccb73,Chula Vista Elementary School District,D1
580,5f2bca25ba0be61b0c1ccb7f,LAUSD,D1
586,5f2bca25ba0be61b0c1ccbae,Chula Vista Elementary School District,D1
588,5f2bca25ba0be61b0c1ccbb4,LAUSD,D1
593,5f2bca25ba0be61b0c1ccc0b,LAUSD,D1
594,5f2bca25ba0be61b0c1ccc24,LAUSD,D1
597,5f2bca25ba0be61b0c1ccc4d,LAUSD,D1
599,5f2bca25ba0be61b0c1ccc58,San Diego Unified School District,D1
600,5f2bca25ba0be61b0c1ccc5a,Oakland Unified School District,D1
605,5f2bca26ba0be61b0c1ccc83,LAUSD,D1
610,5f2bca26ba0be61b0c1ccca6,Oakland Unified School District,D1
611,5f2bca26ba0be61b0c1cccaf,Oakland Unified School District,D1
617,5f2bca26ba0be61b0c1ccce9,Chico Unified School District,D1
618,5f2bca26ba0be61b0c1cccf1,LAUSD,D1
622,5f2bca26ba0be61b0c1ccd17,Oakland Unified School District,D1
624,5f2bca26ba0be61b0c1ccd20,Chula Vista Elementary School District,D1
626,5f2bca26ba0be61b0c1ccd41,Oakland Unified School District,D1
627,5f2bca26ba0be61b0c1ccd4b,LAUSD,D1
628,5f2bca26ba0be61b0c1ccd50,United Way Of Santa Barbara,D1
630,5f2bca26ba0be61b0c1ccd58,LAUSD,D1
632,5f2bca26ba0be61b0c1ccd70,LAUSD,D1
633,5f2bca26ba0be61b0c1ccd79,LAUSD,D1
634,5f2bca26ba0be61b0c1ccd7a,LAUSD,D1
635,5f2bca26ba0be61b0c1ccd7f,NULL,D1
637,5f2bca26ba0be61b0c1ccd8a,NULL,D1
638,5f2bca26ba0be61b0c1ccd96,LAUSD,D1
639,5f2bca26ba0be61b0c1ccd9c,San Leandro Unified School District,D1
641,5f2bca26ba0be61b0c1ccdb2,Chula Vista Elementary School District,D1
642,5f2bca26ba0be61b0c1ccdd1,LAUSD,D1
643,5f2bca26ba0be61b0c1ccdd3,Oakland Unified School District,D1
645,5f2bca26ba0be61b0c1cce0e,Oakland Unified School District,D1
646,5f2bca26ba0be61b0c1cce0f,LAUSD,D1
647,5f2bca26ba0be61b0c1cce13,LAUSD,D1
648,5f2bca26ba0be61b0c1cce2b,LAUSD,D1
650,5f2bca26ba0be61b0c1cce64,LAUSD,D1
651,5f2bca26ba0be61b0c1cce66,LAUSD,D1
652,5f2bca26ba0be61b0c1cce6e,San Francisco Unified School District,D1
656,5f2bca26ba0be61b0c1ccec7,Oakland Unified School District,D1
658,5f2bca26ba0be61b0c1cceeb,Oakland Unified School District,D1
659,5f2bca26ba0be61b0c1ccf00,Chula Vista Elementary School District,D1
664,5f2bca26ba0be61b0c1ccf66,LAUSD,D1
666,5f2bca26ba0be61b0c1ccf77,Chula Vista Elementary School District,D1
669,5f2bca26ba0be61b0c1ccfab,LAUSD,D1
671,5f2bca26ba0be61b0c1ccfba,Chico Unified School District,D1
672,5f2bca26ba0be61b0c1ccfc0,Fairfield-Suisun Unified School District,D1
675,5f2bca26ba0be61b0c1ccfdc,Oakland Unified School District,D1
678,5f2bca26ba0be61b0c1cd015,LAUSD,D1
680,5f2bca26ba0be61b0c1cd01a,LAUSD,D1
681,5f2bca26ba0be61b0c1cd024,LAUSD,D1
685,5f2bca27ba0be61b0c1cd096,LAUSD,D1
690,5f2bca27ba0be61b0c1cd0d8,Fairfield-Suisun Unified School District,D1
692,5f2bca27ba0be61b0c1cd0dc,Oroville City Elementary School District,D1
693,5f2bca27ba0be61b0c1cd0e7,Oakland Unified School District,D1
694,5f2bca27ba0be61b0c1cd0ea,Oakland Unified School District,D1
696,5f2bca27ba0be61b0c1cd12f,LAUSD,D1
698,5f2bca27ba0be61b0c1cd135,LAUSD,D1
700,5f2bca27ba0be61b0c1cd13c,LAUSD,D1
701,5f2bca27ba0be61b0c1cd13d,Chula Vista Elementary School District,D1
702,5f2bca27ba0be61b0c1cd150,LAUSD,D1
703,5f2bca27ba0be61b0c1cd151,Oroville City Elementary School District,D1
705,5f2bca27ba0be61b0c1cd192,LAUSD,D1
706,5f2bca27ba0be61b0c1cd19c,Chula Vista Elementary School District,D1
712,5f2bca27ba0be61b0c1cd1fc,LAUSD,D1
713,5f2bca27ba0be61b0c1cd1fd,LAUSD,D1
717,5f2bca27ba0be61b0c1cd220,Paradise Unified School District,D1
719,5f2bca27ba0be61b0c1cd23e,Oakland Unified School District,D1
720,5f2bca27ba0be61b0c1cd251,Chico Unified School District,D1
721,5f2bca27ba0be61b0c1cd252,Chula Vista Elementary School District,D1
724,5f2bca27ba0be61b0c1cd26c,LAUSD,D1
726,5f2bca27ba0be61b0c1cd277,LAUSD,D1
727,5f2bca27ba0be61b0c1cd290,Oakland Unified School District,D1
730,5f2bca27ba0be61b0c1cd2c2,Oakland Unified School District,D1
735,5f2bca27ba0be61b0c1cd329,Chico Unified School District,D1
736,5f2bca27ba0be61b0c1cd341,San Diego Unified School District,D1
738,5f2bca27ba0be61b0c1cd376,LAUSD,D1
745,5f2bca27ba0be61b0c1cd3d3,Oakland Unified School District,D1
746,5f2bca27ba0be61b0c1cd3d6,LAUSD,D1
747,5f2bca27ba0be61b0c1cd3de,LAUSD,D1
748,5f2bca27ba0be61b0c1cd41e,LAUSD,D1
749,5f2bca27ba0be61b0c1cd427,Oakland Unified School District,D1
750,5f2bca28ba0be61b0c1cd448,Oakland Unified School District,D1
753,5f2bca28ba0be61b0c1cd469,LAUSD,D1
754,5f2bca28ba0be61b0c1cd473,LAUSD,D1
755,5f2bca28ba0be61b0c1cd475,Chula Vista Elementary School District,D1
757,5f2bca28ba0be61b0c1cd482,LAUSD,D1
763,5f2bca28ba0be61b0c1cd4cd,LAUSD,D1
766,5f2bca28ba0be61b0c1cd4db,Oakland Unified School District,D1
770,5f2bca28ba0be61b0c1cd516,LAUSD,D1
771,5f2bca28ba0be61b0c1cd51d,LAUSD,D1
772,5f2bca28ba0be61b0c1cd51e,LAUSD,D1
773,5f2bca28ba0be61b0c1cd527,LAUSD,D1
775,5f2bca28ba0be61b0c1cd54f,Chula Vista Elementary School District,D1
781,5f2bca29ba0be61b0c1cd583,Oakland Unified School District,D1
783,5f2bca29ba0be61b0c1cd59a,Chula Vista Elementary School District,D1
784,5f2bca29ba0be61b0c1cd59c,Chico Unified School District,D1
785,5f2bca29ba0be61b0c1cd5ba,LAUSD,D1
786,5f2bca29ba0be61b0c1cd5bb,San Diego Unified School District,D1
787,5f2bca29ba0be61b0c1cd5c5,LAUSD,D1
789,5f2bca29ba0be61b0c1cd5d7,NULL,D1
790,5f2bca29ba0be61b0c1cd5f6,Chula Vista Elementary School District,D1
791,5f2bca29ba0be61b0c1cd5fc,LAUSD,D1
796,5f2bca29ba0be61b0c1cd62f,LAUSD,D1
797,5f2bca29ba0be61b0c1cd630,LAUSD,D1
802,5f2bca29ba0be61b0c1cd675,LAUSD,D1
803,5f2bca29ba0be61b0c1cd682,LAUSD,D1
804,5f2bca29ba0be61b0c1cd698,Oakland Unified School District,D1
808,5f2bca29ba0be61b0c1cd6da,LAUSD,D1
817,5f2bca29ba0be61b0c1cd72b,Oakland Unified School District,D1
818,5f2bca29ba0be61b0c1cd756,LAUSD,D1
822,5f2bca29ba0be61b0c1cd774,LAUSD,D1
824,5f2bca29ba0be61b0c1cd778,LAUSD,D1
829,5f2bca29ba0be61b0c1cd7bf,Chico Unified School District,D1
830,5f2bca29ba0be61b0c1cd7c0,LAUSD,D1
833,5f2bca29ba0be61b0c1cd80a,Oakland Unified School District,D1
834,5f2bca2aba0be61b0c1cd82e,United Way Of Santa Barbara,D1
839,5f2bca2aba0be61b0c1cd856,LAUSD,D1
841,5f2bca2aba0be61b0c1cd871,LAUSD,D1
842,5f2bca2aba0be61b0c1cd8a5,Oroville City Elementary School District,D1
845,5f2bca2aba0be61b0c1cd8c6,LAUSD,D1
846,5f2bca2aba0be61b0c1cd8ed,LAUSD,D1
847,5f2bca2aba0be61b0c1cd8f3,Oakland Unified School District,D1
848,5f2bca2aba0be61b0c1cd8ff,Fairfield-Suisun Unified School District,D1
850,5f2bca2aba0be61b0c1cd95a,NULL,D1
851,5f2bca2aba0be61b0c1cd95e,LAUSD,D1
854,5f2bca2aba0be61b0c1cd986,LAUSD,D1
855,5f2bca2aba0be61b0c1cd987,LAUSD,D1
856,5f2bca2aba0be61b0c1cd9e2,NULL,D1
859,5f2bca2aba0be61b0c1cda05,LAUSD,D1
860,5f2bca2aba0be61b0c1cda08,Oakland Unified School District,D1
862,5f2bca2aba0be61b0c1cda1d,NULL,D1
863,5f2bca2aba0be61b0c1cda28,LAUSD,D1
864,5f2bca2aba0be61b0c1cda2d,Oakland Unified School District,D1
866,5f2bca2aba0be61b0c1cda47,Chula Vista Elementary School District,D1
867,5f2bca2aba0be61b0c1cda5a,LAUSD,D1
872,5f2bca2aba0be61b0c1cdae1,LAUSD,D1
875,5f2bca2aba0be61b0c1cdb01,LAUSD,D1
876,5f2bca2aba0be61b0c1cdb0a,Oakland Unified School District,D1
877,5f2bca2aba0be61b0c1cdb1b,Upland Unified School District,D1
878,5f2bca2aba0be61b0c1cdb24,Oakland Unified School District,D1
880,5f2bca2aba0be61b0c1cdb36,Upland Unified School District,D1
883,5f2bca2aba0be61b0c1cdb40,LAUSD,D1
884,5f2bca2aba0be61b0c1cdb45,Chula Vista Elementary School District,D1
886,5f2bca2aba0be61b0c1cdb56,LAUSD,D1
890,5f2bca2aba0be61b0c1cdb9b,LAUSD,D1
891,5f2bca2aba0be61b0c1cdb9c,LAUSD,D1
893,5f2bca2aba0be61b0c1cdbaf,LAUSD,D1
895,5f2bca2aba0be61b0c1cdbc8,Chula Vista Elementary School District,D1
896,5f2bca2aba0be61b0c1cdbda,LAUSD,D1
898,5f2bca2aba0be61b0c1cdc06,LAUSD,D1
899,5f2bca2aba0be61b0c1cdc0b,LAUSD,D1
901,5f2bca2cba0be61b0c1cdc2d,LAUSD,D1
902,5f2bca2cba0be61b0c1cdc33,Chula Vista Elementary School District,D1
906,5f2bca2cba0be61b0c1cdc71,LAUSD,D1
908,5f2bca2cba0be61b0c1cdcb1,LAUSD,D1
912,5f2bca2cba0be61b0c1cdce2,LAUSD,D1
916,5f2bca2cba0be61b0c1cdcfa,Oakland Unified School District,D1
922,5f2bca2cba0be61b0c1cdd9a,LAUSD,D1
923,5f2bca2cba0be61b0c1cdda4,LAUSD,D1
930,5f2bca2cba0be61b0c1cdddc,LAUSD,D1
938,5f2bca2cba0be61b0c1cde22,LAUSD,D1
939,5f2bca2cba0be61b0c1cde30,LAUSD,D1
941,5f2bca2cba0be61b0c1cde57,NULL,D1
964,5f2bca2dba0be61b0c1ce05b,NULL,D1
970,5f2bca2dba0be61b0c1ce10d,Douglas County School District,D1
