,_id,CATEGORY,DASH_CATEGORY
60,5f2bca16ba0be61b0c1ca835,NULL,D3
61,5f2bca16ba0be61b0c1ca853,NULL,D3
62,5f2bca16ba0be61b0c1ca854,NULL,D3
63,5f2bca16ba0be61b0c1ca857,NULL,D3
65,5f2bca16ba0be61b0c1ca87c,NULL,D3
67,5f2bca16ba0be61b0c1ca931,NULL,D3
69,5f2bca18ba0be61b0c1ca9df,NULL,D3
70,5f2bca18ba0be61b0c1ca9f9,NULL,D3
71,5f2bca18ba0be61b0c1caa55,NULL,D3
75,5f2bca18ba0be61b0c1caad0,NULL,D3
76,5f2bca18ba0be61b0c1cab12,NULL,D3
78,5f2bca18ba0be61b0c1cab30,NULL,D3
79,5f2bca18ba0be61b0c1cab33,NULL,D3
81,5f2bca18ba0be61b0c1cab81,NULL,D3
82,5f2bca18ba0be61b0c1cabb7,NULL,D3
83,5f2bca18ba0be61b0c1cabc9,NULL,D3
84,5f2bca18ba0be61b0c1cac69,NULL,D3
85,5f2bca18ba0be61b0c1cacbc,NULL,D3
86,5f2bca18ba0be61b0c1cacbd,NULL,D3
92,5f2bca1aba0be61b0c1cada6,NULL,D3
93,5f2bca1aba0be61b0c1cadc3,NULL,D3
94,5f2bca1aba0be61b0c1cadfb,NULL,D3
95,5f2bca1aba0be61b0c1cae16,NULL,D3
96,5f2bca1aba0be61b0c1cae19,NULL,D3
98,5f2bca1aba0be61b0c1cae8b,NULL,D3
99,5f2bca1aba0be61b0c1caec8,NULL,D3
101,5f2bca1aba0be61b0c1caf03,NULL,D3
103,5f2bca1aba0be61b0c1caf6a,NULL,D3
104,5f2bca1aba0be61b0c1caf6b,NULL,D3
105,5f2bca1aba0be61b0c1caf8b,NULL,D3
107,5f2bca1aba0be61b0c1cafcf,NULL,D3
108,5f2bca1aba0be61b0c1cb052,NULL,D3
110,5f2bca1aba0be61b0c1cb0cd,NULL,D3
111,5f2bca1cba0be61b0c1cb13f,NULL,D3
114,5f2bca1cba0be61b0c1cb1a8,NULL,D3
115,5f2bca1cba0be61b0c1cb1dc,NULL,D3
116,5f2bca1cba0be61b0c1cb1f4,NULL,D3
117,5f2bca1cba0be61b0c1cb201,NULL,D3
120,5f2bca1cba0be61b0c1cb292,NULL,D3
121,5f2bca1cba0be61b0c1cb2b5,NULL,D3
122,5f2bca1cba0be61b0c1cb2bf,NULL,D3
123,5f2bca1dba0be61b0c1cb2d5,NULL,D3
125,5f2bca1dba0be61b0c1cb2e9,NULL,D3
126,5f2bca1dba0be61b0c1cb30e,NULL,D3
127,5f2bca1dba0be61b0c1cb35b,NULL,D3
128,5f2bca1dba0be61b0c1cb363,NULL,D3
129,5f2bca1dba0be61b0c1cb3a1,NULL,D3
131,5f2bca1fba0be61b0c1cb50a,NULL,D3
132,5f2bca1fba0be61b0c1cb555,NULL,D3
133,5f2bca1fba0be61b0c1cb5db,NULL,D3
134,5f2bca1fba0be61b0c1cb607,NULL,D3
137,5f2bca1fba0be61b0c1cb701,NULL,D3
138,5f2bca1fba0be61b0c1cb733,NULL,D3
139,5f2bca1fba0be61b0c1cb742,San Jose Unified School District,D3
142,5f2bca1fba0be61b0c1cb75b,NULL,D3
143,5f2bca1fba0be61b0c1cb761,NULL,D3
144,5f2bca1fba0be61b0c1cb763,NULL,D3
152,5f2bca1fba0be61b0c1cb7e1,San Jose Unified School District,D3
155,5f2bca1fba0be61b0c1cb7e6,NULL,D3
156,5f2bca1fba0be61b0c1cb7e8,San Jose Unified School District,D3
165,5f2bca1fba0be61b0c1cb884,San Jose Unified School District,D3
167,5f2bca1fba0be61b0c1cb8a4,NULL,D3
168,5f2bca1fba0be61b0c1cb8cb,NULL,D3
171,5f2bca20ba0be61b0c1cb8ed,NULL,D3
174,5f2bca20ba0be61b0c1cb909,NULL,D3
179,5f2bca20ba0be61b0c1cb93d,NULL,D3
180,5f2bca20ba0be61b0c1cb946,NULL,D3
188,5f2bca20ba0be61b0c1cb992,NULL,D3
189,5f2bca20ba0be61b0c1cb998,Null,D3
191,5f2bca20ba0be61b0c1cb9ba,NULL,D3
195,5f2bca20ba0be61b0c1cb9e9,NULL,D3
201,5f2bca20ba0be61b0c1cba18,NULL,D3
202,5f2bca20ba0be61b0c1cba24,NULL,D3
203,5f2bca20ba0be61b0c1cba2a,NULL,D3
210,5f2bca20ba0be61b0c1cba5e,NULL,D3
211,5f2bca20ba0be61b0c1cba6d,NULL,D3
212,5f2bca20ba0be61b0c1cba7d,San Jose Unified School District,D3
213,5f2bca20ba0be61b0c1cba94,NULL,D3
215,5f2bca20ba0be61b0c1cbab2,NULL,D3
220,5f2bca20ba0be61b0c1cbabc,San Jose Unified School District,D3
227,5f2bca20ba0be61b0c1cbaec,NULL,D3
228,5f2bca20ba0be61b0c1cbaf0,NULL,D3
229,5f2bca20ba0be61b0c1cbaf1,NULL,D3
230,5f2bca20ba0be61b0c1cbaf2,NULL,D3
232,5f2bca20ba0be61b0c1cbb1f,NULL,D3
237,5f2bca20ba0be61b0c1cbb6f,NULL,D3
238,5f2bca20ba0be61b0c1cbb71,NULL,D3
240,5f2bca20ba0be61b0c1cbb81,NULL,D3
242,5f2bca20ba0be61b0c1cbbab,NULL,D3
246,5f2bca20ba0be61b0c1cbbdd,San Jose Unified School District,D3
253,5f2bca20ba0be61b0c1cbc25,NULL,D3
255,5f2bca20ba0be61b0c1cbc3c,NULL,D3
259,5f2bca20ba0be61b0c1cbc60,San Jose Unified School District,D3
262,5f2bca20ba0be61b0c1cbc69,NULL,D3
264,5f2bca20ba0be61b0c1cbc83,NULL,D3
271,5f2bca21ba0be61b0c1cbd11,NULL,D3
272,5f2bca21ba0be61b0c1cbd17,NULL,D3
280,5f2bca21ba0be61b0c1cbd77,NULL,D3
283,5f2bca21ba0be61b0c1cbd95,NULL,D3
284,5f2bca21ba0be61b0c1cbd9d,NULL,D3
292,5f2bca21ba0be61b0c1cbe01,NULL,D3
294,5f2bca21ba0be61b0c1cbe0f,NULL,D3
304,5f2bca21ba0be61b0c1cbe93,NULL,D3
306,5f2bca21ba0be61b0c1cbeca,Boulder Valley School District,D3
307,5f2bca21ba0be61b0c1cbecb,NULL,D3
308,5f2bca21ba0be61b0c1cbed4,NULL,D3
313,5f2bca21ba0be61b0c1cbf16,NULL,D3
316,5f2bca21ba0be61b0c1cbf38,NULL,D3
323,5f2bca21ba0be61b0c1cbf70,NULL,D3
324,5f2bca21ba0be61b0c1cbf92,NULL,D3
326,5f2bca21ba0be61b0c1cbfa6,NULL,D3
327,5f2bca21ba0be61b0c1cbfa9,NULL,D3
329,5f2bca21ba0be61b0c1cbfc7,NULL,D3
331,5f2bca21ba0be61b0c1cbfda,NULL,D3
335,5f2bca21ba0be61b0c1cc02d,NULL,D3
337,5f2bca21ba0be61b0c1cc05e,NULL,D3
341,5f2bca21ba0be61b0c1cc0a0,NULL,D3
342,5f2bca21ba0be61b0c1cc0b2,NULL,D3
345,5f2bca22ba0be61b0c1cc0e0,NULL,D3
348,5f2bca22ba0be61b0c1cc10f,NULL,D3
351,5f2bca22ba0be61b0c1cc156,NULL,D3
360,5f2bca22ba0be61b0c1cc1b6,San Jose Unified School District,D3
364,5f2bca22ba0be61b0c1cc1e0,San Jose Unified School District,D3
365,5f2bca22ba0be61b0c1cc1e7,NULL,D3
369,5f2bca22ba0be61b0c1cc20e,NULL,D3
371,5f2bca22ba0be61b0c1cc214,NULL,D3
372,5f2bca22ba0be61b0c1cc21e,NULL,D3
385,5f2bca22ba0be61b0c1cc2c3,NULL,D3
386,5f2bca22ba0be61b0c1cc2d0,NULL,D3
387,5f2bca22ba0be61b0c1cc2d4,NULL,D3
388,5f2bca22ba0be61b0c1cc2e4,NULL,D3
389,5f2bca22ba0be61b0c1cc2ef,NULL,D3
398,5f2bca22ba0be61b0c1cc3bb,San Jose Unified School District,D3
399,5f2bca22ba0be61b0c1cc3bc,NULL,D3
409,5f2bca22ba0be61b0c1cc45c,NULL,D3
416,5f2bca23ba0be61b0c1cc4a7,NULL,D3
420,5f2bca23ba0be61b0c1cc4d3,San Jose Unified School District,D3
421,5f2bca23ba0be61b0c1cc4d4,NULL,D3
423,5f2bca23ba0be61b0c1cc4e3,San Jose Unified School District,D3
427,5f2bca23ba0be61b0c1cc510,NULL,D3
429,5f2bca23ba0be61b0c1cc51e,NULL,D3
432,5f2bca23ba0be61b0c1cc539,San Jose Unified School District,D3
435,5f2bca23ba0be61b0c1cc551,San Jose Unified School District,D3
447,5f2bca23ba0be61b0c1cc5d8,NULL,D3
448,5f2bca23ba0be61b0c1cc5f6,San Jose Unified School District,D3
451,5f2bca23ba0be61b0c1cc619,NULL,D3
452,5f2bca23ba0be61b0c1cc62c,NULL,D3
453,5f2bca23ba0be61b0c1cc636,NULL,D3
454,5f2bca23ba0be61b0c1cc63a,Null,D3
457,5f2bca23ba0be61b0c1cc65d,NULL,D3
459,5f2bca23ba0be61b0c1cc666,NULL,D3
460,5f2bca23ba0be61b0c1cc676,NULL,D3
461,5f2bca23ba0be61b0c1cc681,NULL,D3
465,5f2bca23ba0be61b0c1cc688,NULL,D3
466,5f2bca23ba0be61b0c1cc691,NULL,D3
473,5f2bca23ba0be61b0c1cc6a7,NULL,D3
474,5f2bca23ba0be61b0c1cc6b3,NULL,D3
476,5f2bca23ba0be61b0c1cc6b7,San Jose Unified School District,D3
482,5f2bca23ba0be61b0c1cc705,NULL,D3
487,5f2bca23ba0be61b0c1cc756,NULL,D3
493,5f2bca23ba0be61b0c1cc783,NULL,D3
499,5f2bca24ba0be61b0c1cc805,NULL,D3
508,5f2bca24ba0be61b0c1cc871,San Jose Unified School District,D3
518,5f2bca25ba0be61b0c1cc91b,NULL,D3
521,5f2bca25ba0be61b0c1cc961,NULL,D3
522,5f2bca25ba0be61b0c1cc962,NULL,D3
523,5f2bca25ba0be61b0c1cc964,NULL,D3
524,5f2bca25ba0be61b0c1cc967,NULL,D3
529,5f2bca25ba0be61b0c1cc991,NULL,D3
530,5f2bca25ba0be61b0c1cc997,NULL,D3
534,5f2bca25ba0be61b0c1cc9b4,NULL,D3
537,5f2bca25ba0be61b0c1cc9fc,NULL,D3
545,5f2bca25ba0be61b0c1cca8b,NULL,D3
554,5f2bca25ba0be61b0c1ccb0f,NULL,D3
558,5f2bca25ba0be61b0c1ccb71,NULL,D3
565,5f2bca25ba0be61b0c1ccba1,NULL,D3
567,5f2bca25ba0be61b0c1ccba7,San Jose Unified School District,D3
573,5f2bca25ba0be61b0c1ccbd6,NULL,D3
574,5f2bca25ba0be61b0c1ccbff,San Jose Unified School District,D3
577,5f2bca25ba0be61b0c1ccc3d,NULL,D3
578,5f2bca25ba0be61b0c1ccc46,NULL,D3
580,5f2bca25ba0be61b0c1ccc55,NULL,D3
585,5f2bca26ba0be61b0c1ccc82,NULL,D3
587,5f2bca26ba0be61b0c1ccc87,NULL,D3
589,5f2bca26ba0be61b0c1ccc94,NULL,D3
590,5f2bca26ba0be61b0c1ccc95,NULL,D3
596,5f2bca26ba0be61b0c1cccd8,NULL,D3
599,5f2bca26ba0be61b0c1ccd0c,NULL,D3
600,5f2bca26ba0be61b0c1ccd0e,NULL,D3
615,5f2bca26ba0be61b0c1ccd82,NULL,D3
619,5f2bca26ba0be61b0c1ccda6,NULL,D3
623,5f2bca26ba0be61b0c1ccdf3,San Jose Unified School District,D3
628,5f2bca26ba0be61b0c1cce50,NULL,D3
633,5f2bca26ba0be61b0c1cceaf,NULL,D3
634,5f2bca26ba0be61b0c1cceb8,NULL,D3
639,5f2bca26ba0be61b0c1ccf2a,NULL,D3
640,5f2bca26ba0be61b0c1ccf2b,NULL,D3
642,5f2bca26ba0be61b0c1ccf5e,NULL,D3
644,5f2bca26ba0be61b0c1ccf6b,NULL,D3
653,5f2bca26ba0be61b0c1ccfe7,NULL,D3
656,5f2bca26ba0be61b0c1cd017,NULL,D3
659,5f2bca27ba0be61b0c1cd057,NULL,D3
660,5f2bca27ba0be61b0c1cd05e,NULL,D3
665,5f2bca27ba0be61b0c1cd0d0,NULL,D3
666,5f2bca27ba0be61b0c1cd0d3,NULL,D3
672,5f2bca27ba0be61b0c1cd0ec,NULL,D3
674,5f2bca27ba0be61b0c1cd131,NULL,D3
676,5f2bca27ba0be61b0c1cd139,NULL,D3
686,5f2bca27ba0be61b0c1cd1d8,NULL,D3
687,5f2bca27ba0be61b0c1cd1df,NULL,D3
691,5f2bca27ba0be61b0c1cd217,NULL,D3
697,5f2bca27ba0be61b0c1cd255,NULL,D3
700,5f2bca27ba0be61b0c1cd275,NULL,D3
703,5f2bca27ba0be61b0c1cd291,NULL,D3
704,5f2bca27ba0be61b0c1cd2a2,San Jose Unified School District,D3
709,5f2bca27ba0be61b0c1cd2f6,San Jose Unified School District,D3
712,5f2bca27ba0be61b0c1cd353,NULL,D3
714,5f2bca27ba0be61b0c1cd37a,NULL,D3
715,5f2bca27ba0be61b0c1cd383,NULL,D3
717,5f2bca27ba0be61b0c1cd399,NULL,D3
718,5f2bca27ba0be61b0c1cd3a3,NULL,D3
719,5f2bca27ba0be61b0c1cd3c0,San Jose Unified School District,D3
727,5f2bca28ba0be61b0c1cd451,San Jose Unified School District,D3
731,5f2bca28ba0be61b0c1cd477,NULL,D3
733,5f2bca28ba0be61b0c1cd491,NULL,D3
734,5f2bca28ba0be61b0c1cd499,NULL,D3
735,5f2bca28ba0be61b0c1cd4a1,NULL,D3
736,5f2bca28ba0be61b0c1cd4a9,NULL,D3
737,5f2bca28ba0be61b0c1cd4b4,NULL,D3
739,5f2bca28ba0be61b0c1cd4cf,NULL,D3
742,5f2bca28ba0be61b0c1cd4e5,San Jose Unified School District,D3
743,5f2bca28ba0be61b0c1cd4fa,NULL,D3
744,5f2bca28ba0be61b0c1cd4fb,NULL,D3
749,5f2bca28ba0be61b0c1cd52b,NULL,D3
752,5f2bca28ba0be61b0c1cd552,NULL,D3
762,5f2bca29ba0be61b0c1cd5cb,NULL,D3
766,5f2bca29ba0be61b0c1cd604,NULL,D3
773,5f2bca29ba0be61b0c1cd64c,San Jose Unified School District,D3
774,5f2bca29ba0be61b0c1cd64f,San Jose Unified School District,D3
785,5f2bca29ba0be61b0c1cd6eb,NULL,D3
787,5f2bca29ba0be61b0c1cd6f7,San Jose Unified School District,D3
789,5f2bca29ba0be61b0c1cd71f,San Jose Unified School District,D3
790,5f2bca29ba0be61b0c1cd725,NULL,D3
793,5f2bca29ba0be61b0c1cd75a,NULL,D3
795,5f2bca29ba0be61b0c1cd771,NULL,D3
797,5f2bca29ba0be61b0c1cd776,NULL,D3
799,5f2bca29ba0be61b0c1cd789,NULL,D3
801,5f2bca29ba0be61b0c1cd793,NULL,D3
802,5f2bca29ba0be61b0c1cd7a7,NULL,D3
806,5f2bca29ba0be61b0c1cd7ed,San Jose Unified School District,D3
809,5f2bca2aba0be61b0c1cd833,NULL,D3
810,5f2bca2aba0be61b0c1cd835,NULL,D3
811,5f2bca2aba0be61b0c1cd844,NULL,D3
817,5f2bca2aba0be61b0c1cd8b2,NULL,D3
829,5f2bca2aba0be61b0c1cd9ee,San Jose Unified School District,D3
832,5f2bca2aba0be61b0c1cda0c,NULL,D3
835,5f2bca2aba0be61b0c1cda44,NULL,D3
838,5f2bca2aba0be61b0c1cda5d,NULL,D3
851,5f2bca2aba0be61b0c1cdb3f,NULL,D3
857,5f2bca2aba0be61b0c1cdb89,NULL,D3
862,5f2bca2aba0be61b0c1cdbbc,NULL,D3
867,5f2bca2cba0be61b0c1cdc2c,NULL,D3
871,5f2bca2cba0be61b0c1cdc61,NULL,D3
874,5f2bca2cba0be61b0c1cdc9b,San Jose Unified School District,D3
876,5f2bca2cba0be61b0c1cdcb2,NULL,D3
877,5f2bca2cba0be61b0c1cdcb8,NULL,D3
878,5f2bca2cba0be61b0c1cdcbf,NULL,D3
880,5f2bca2cba0be61b0c1cdcea,NULL,D3
882,5f2bca2cba0be61b0c1cdcf5,NULL,D3
885,5f2bca2cba0be61b0c1cdd1f,NULL,D3
891,5f2bca2cba0be61b0c1cddb4,San Jose Unified School District,D3
893,5f2bca2cba0be61b0c1cddba,NULL,D3
894,5f2bca2cba0be61b0c1cddca,San Jose Unified School District,D3
895,5f2bca2cba0be61b0c1cddcb,San Jose Unified School District,D3
896,5f2bca2cba0be61b0c1cddcc,San Jose Unified School District,D3
898,5f2bca2cba0be61b0c1cdde0,NULL,D3
899,5f2bca2cba0be61b0c1cddee,NULL,D3
903,5f2bca2cba0be61b0c1cde1f,NULL,D3
906,5f2bca2cba0be61b0c1cde33,NULL,D3
908,5f2bca2cba0be61b0c1cde94,NULL,D3
911,5f2bca2cba0be61b0c1cdee9,Boulder Valley School District,D3
916,5f2bca2cba0be61b0c1cdf1e,NULL,D3
917,5f2bca2cba0be61b0c1cdf67,NULL,D3
919,5f2bca2cba0be61b0c1cdf80,NULL,D3
921,5f2bca2cba0be61b0c1cdf99,NULL,D3
923,5f2bca2cba0be61b0c1cdfb5,NULL,D3
924,5f2bca2cba0be61b0c1cdfbe,NULL,D3
925,5f2bca2cba0be61b0c1cdfdd,Boulder Valley School District,D3
926,5f2bca2cba0be61b0c1cdfe2,NULL,D3
927,5f2bca2cba0be61b0c1cdff5,Boulder Valley School District,D3
928,5f2bca2dba0be61b0c1ce04c,NULL,D3
931,5f2bca2dba0be61b0c1ce072,NULL,D3
932,5f2bca2dba0be61b0c1ce0c3,Boulder Valley School District,D3
934,5f2bca2dba0be61b0c1ce0ee,NULL,D3
935,5f2bca2dba0be61b0c1ce0f9,NULL,D3
937,5f2bca2dba0be61b0c1ce11c,NULL,D3
938,5f2bca2dba0be61b0c1ce11d,NULL,D3
939,5f2bca2dba0be61b0c1ce193,NULL,D3
940,5f2bca2dba0be61b0c1ce199,NULL,D3
943,5f2bca2dba0be61b0c1ce1d1,NULL,D3
944,5f2bca2dba0be61b0c1ce225,Boulder Valley School District,D3
947,5f2bca2dba0be61b0c1ce279,Boulder Valley School District,D3
948,5f2bca2dba0be61b0c1ce281,NULL,D3
950,5f2bca2dba0be61b0c1ce293,NULL,D3
951,5f2bca2dba0be61b0c1ce2cd,Boulder Valley School District,D3
953,5f2bca2dba0be61b0c1ce2fe,NULL,D3
955,5f2bca2dba0be61b0c1ce326,Boulder Valley School District,D3
956,5f2bca2dba0be61b0c1ce32c,NULL,D3
957,5f2bca2dba0be61b0c1ce338,NULL,D3
959,5f2bca2dba0be61b0c1ce36c,NULL,D3
960,5f2bca2dba0be61b0c1ce389,NULL,D3
961,5f2bca2dba0be61b0c1ce3a5,Boulder Valley School District,D3
964,5f2bca2eba0be61b0c1ce424,NULL,D3
965,5f2bca2eba0be61b0c1ce440,NULL,D3
968,5f2bca2eba0be61b0c1ce4d5,NULL,D3
969,5f2bca2eba0be61b0c1ce4f3,NULL,D3
970,5f2bca2eba0be61b0c1ce529,Boulder Valley School District,D3
971,5f2bca2eba0be61b0c1ce537,NULL,D3
972,5f2bca2eba0be61b0c1ce576,NULL,D3
973,5f2bca2eba0be61b0c1ce5c9,NULL,D3
975,5f2bca2eba0be61b0c1ce6ce,NULL,D3
976,5f2bca2eba0be61b0c1ce6fd,NULL,D3
978,5f2bca2eba0be61b0c1ce738,NULL,D3
979,5f2bca2fba0be61b0c1ce805,NULL,D3
981,5f2bca2fba0be61b0c1ce835,NULL,D3
983,5f2bca2fba0be61b0c1ce8af,NULL,D3
984,5f2bca2fba0be61b0c1ce8fc,NULL,D3
986,5f2bca2fba0be61b0c1ce9a1,NULL,D3
990,5f2bca2fba0be61b0c1cea2c,NULL,D3
991,5f2bca2fba0be61b0c1cea9b,NULL,D3
992,5f2bca2fba0be61b0c1ceabc,NULL,D3
994,5f2bca2fba0be61b0c1ceaf6,NULL,D3
995,5f2bca2fba0be61b0c1ceb09,NULL,D3
998,5f2bca30ba0be61b0c1cec01,NULL,D3
1007,5f2bca30ba0be61b0c1cec89,Manatee County School District,D3
1012,5f2bca30ba0be61b0c1ceca0,Null,D3
1014,5f2bca30ba0be61b0c1ceca8,Null,D3
1021,5f2bca30ba0be61b0c1ceccf,Manatee County School District,D3
1022,5f2bca30ba0be61b0c1cecd3,Hillsborough County,D3
1024,5f2bca30ba0be61b0c1cecdd,Manatee County School District,D3
1032,5f2bca30ba0be61b0c1cecff,Null,D3
1049,5f2bca30ba0be61b0c1ced55,NULL,D3
1067,5f2bca30ba0be61b0c1cedae,Null,D3
1090,5f2bca30ba0be61b0c1cee5c,NULL,D3
1109,5f2bca30ba0be61b0c1ceebd,Null,D3
1113,5f2bca30ba0be61b0c1ceeca,Null,D3
1179,5f2bca31ba0be61b0c1cf0b2,NULL,D3
1184,5f2bca31ba0be61b0c1cf0eb,NULL,D3
1189,5f2bca31ba0be61b0c1cf0f9,NULL,D3
1198,5f2bca31ba0be61b0c1cf145,NULL,D3
1204,5f2bca31ba0be61b0c1cf172,Manatee County School District,D3
1224,5f2bca31ba0be61b0c1cf203,Null,D3
1233,5f2bca31ba0be61b0c1cf263,Null,D3
1243,5f2bca31ba0be61b0c1cf2f1,Pasco County Schools,D3
1247,5f2bca31ba0be61b0c1cf31a,NULL,D3
1248,5f2bca31ba0be61b0c1cf321,Miami-Dade County Public Schools,D3
1250,5f2bca31ba0be61b0c1cf332,Null,D3
1254,5f2bca31ba0be61b0c1cf35c,NULL,D3
1274,5f2bca32ba0be61b0c1cf3fb,NULL,D3
1289,5f2bca32ba0be61b0c1cf478,NULL,D3
1309,5f2bca32ba0be61b0c1cf4ee,NULL,D3
1310,5f2bca32ba0be61b0c1cf4f3,NULL,D3
1311,5f2bca32ba0be61b0c1cf4f7,NULL,D3
1324,5f2bca32ba0be61b0c1cf538,NULL,D3
1345,5f2bca32ba0be61b0c1cf5bb,Manatee County School District,D3
1346,5f2bca32ba0be61b0c1cf5c7,NULL,D3
1347,5f2bca32ba0be61b0c1cf5d3,NULL,D3
1369,5f2bca32ba0be61b0c1cf64b,NULL,D3
1378,5f2bca32ba0be61b0c1cf6c7,NULL,D3
1413,5f2bca33ba0be61b0c1cf797,NULL,D3
1416,5f2bca33ba0be61b0c1cf7a7,Null,D3
1429,5f2bca33ba0be61b0c1cf801,NULL,D3
1431,5f2bca33ba0be61b0c1cf818,NULL,D3
1440,5f2bca33ba0be61b0c1cf862,Null,D3
1441,5f2bca33ba0be61b0c1cf864,Manatee County School District,D3
1512,5f2bca33ba0be61b0c1cfa1c,NULL,D3
1521,5f2bca33ba0be61b0c1cfa63,NULL,D3
1538,5f2bca33ba0be61b0c1cface,NULL,D3
1540,5f2bca33ba0be61b0c1cfad7,NULL,D3
1543,5f2bca33ba0be61b0c1cfae0,NULL,D3
1548,5f2bca33ba0be61b0c1cfb06,NULL,D3
1556,5f2bca34ba0be61b0c1cfb6e,NULL,D3
1569,5f2bca34ba0be61b0c1cfbb0,NULL,D3
1585,5f2bca34ba0be61b0c1cfc02,NULL,D3
1587,5f2bca34ba0be61b0c1cfc0a,Pinellas County Schools,D3
1590,5f2bca34ba0be61b0c1cfc45,NULL,D3
1591,5f2bca34ba0be61b0c1cfc62,Griffin-Spalding County School System,D3
1592,5f2bca34ba0be61b0c1cfc7e,NULL,D3
1593,5f2bca34ba0be61b0c1cfc80,Griffin-Spalding County School System,D3
1594,5f2bca34ba0be61b0c1cfcad,NULL,D3
1595,5f2bca34ba0be61b0c1cfcaf,NULL,D3
1596,5f2bca34ba0be61b0c1cfcc0,Griffin-Spalding County School System,D3
1597,5f2bca34ba0be61b0c1cfcdc,NULL,D3
1599,5f2bca34ba0be61b0c1cfd1e,NULL,D3
1600,5f2bca35ba0be61b0c1cfe0d,Fulton County School System,D3
1601,5f2bca35ba0be61b0c1cfe3a,Griffin-Spalding County School System,D3
1602,5f2bca35ba0be61b0c1cfe46,Fulton County School System,D3
1603,5f2bca35ba0be61b0c1cfe4c,Griffin-Spalding County School System,D3
1605,5f2bca35ba0be61b0c1cfeab,Fulton County School System,D3
1607,5f2bca36ba0be61b0c1cffcd,Griffin-Spalding County School System,D3
1608,5f2bca36ba0be61b0c1cffed,Fulton County School System,D3
1609,5f2bca36ba0be61b0c1d000c,NULL,D3
1610,5f2bca36ba0be61b0c1d003c,Fulton County School System,D3
1611,5f2bca36ba0be61b0c1d0045,Fulton County School System,D3
1612,5f2bca36ba0be61b0c1d0074,NULL,D3
1613,5f2bca36ba0be61b0c1d0094,Griffin-Spalding County School System,D3
1614,5f2bca36ba0be61b0c1d00c7,Griffin-Spalding County School System,D3
1615,5f2bca36ba0be61b0c1d00d9,Griffin-Spalding County School System,D3
1618,5f2bca36ba0be61b0c1d0187,Griffin-Spalding County School System,D3
1620,5f2bca36ba0be61b0c1d020e,Griffin-Spalding County School System,D3
1621,5f2bca36ba0be61b0c1d0211,Griffin-Spalding County School System,D3
1622,5f2bca36ba0be61b0c1d0289,Fulton County School System,D3
1624,5f2bca36ba0be61b0c1d02a0,Fulton County School System,D3
1625,5f2bca36ba0be61b0c1d02b6,Fulton County School System,D3
1626,5f2bca36ba0be61b0c1d02d8,Griffin-Spalding County School System,D3
1627,5f2bca36ba0be61b0c1d02e2,Fulton County School System,D3
1629,5f2bca37ba0be61b0c1d0352,NULL,D3
