SCHOOL_ID,SCHOOL_NAME,ACTIVE_USER_SCORE_SCHOOL,USAGE_SCORE_SCHOOL,CWP_SCORE_SCHOOL,RE_SCORE_SCHOOL,E_SCORE_SCHOOL,ACTIVE_SCHOOL,SCORE_TYPE
5f2bca62ba0be61b0c1d82cd,DWIGHT MORROW HIGH,21.0,30.0,33.0,47.0,33.0,1,26-50
5f2bcad6ba0be61b0c1e995b,QUARLES EARLY CHILDHOOD CENTER,24.0,28.0,22.0,28.0,26.0,1,26-50
5f2bcad6ba0be61b0c1e995c,GRIECO ELEMENTARY SCHOOL,16.0,25.0,31.0,28.0,25.0,1,0-25
5f2bcad6ba0be61b0c1e995d,DR. LEROY MCCLOUD ELEMENTARY SCHOOL,31.0,29.0,28.0,19.0,27.0,1,26-50
5f2bcad7ba0be61b0c1e995e,JANIS DISMUS MIDDLE SCHOOL,3.0,13.0,3.0,9.0,7.0,0,0-25
