SCHOOL_ID,SCHOOL_NAME,ACTIVE_USER_SCORE_SCHOOL,USAGE_SCORE_SCHOOL,CWP_SCORE_SCHOOL,RE_SCORE_SCHOOL,E_SCORE_SCHOOL,ACTIVE_SCHOOL,SCORE_TYPE
5f2bca2cba0be61b0c1cdfa7,CENTRAL ELEMENTARY SCHOOL,0.0,0.0,0.0,0.0,0.0,0.0,0-25
5f2bcad6ba0be61b0c1e9955,ADAMS CITY MIDDLE SCHOOL,0.0,0.0,0.0,0.0,0.0,0.0,0-25
5f2bcad6ba0be61b0c1e9956,KEARNEY MIDDLE SCHOOL,0.0,0.0,5.0,8.0,3.0,0.0,0-25
