,_id,CATEGORY,DASH_CATEGORY
386,5f2bca22ba0be61b0c1cc27b,NULL,M1
389,5f2bca22ba0be61b0c1cc28a,NULL,M1
398,5f2bca22ba0be61b0c1cc2f1,NULL,M1
400,5f2bca22ba0be61b0c1cc31e,NULL,M1
405,5f2bca22ba0be61b0c1cc343,NULL,M1
412,5f2bca22ba0be61b0c1cc3c8,NULL,M1
415,5f2bca22ba0be61b0c1cc3e4,NULL,M1
418,5f2bca22ba0be61b0c1cc401,NULL,M1
420,5f2bca22ba0be61b0c1cc43f,NULL,M1
425,5f2bca22ba0be61b0c1cc468,NULL,M1
426,5f2bca22ba0be61b0c1cc47c,NULL,M1
433,5f2bca23ba0be61b0c1cc4cc,NULL,M1
447,5f2bca23ba0be61b0c1cc53b,NULL,M1
449,5f2bca23ba0be61b0c1cc541,NULL,M1
452,5f2bca23ba0be61b0c1cc59e,NULL,M1
453,5f2bca23ba0be61b0c1cc5a0,NULL,M1
456,5f2bca23ba0be61b0c1cc5af,NULL,M1
459,5f2bca23ba0be61b0c1cc5c5,NULL,M1
461,5f2bca23ba0be61b0c1cc5d7,NULL,M1
496,5f2bca23ba0be61b0c1cc6be,NULL,M1
504,5f2bca23ba0be61b0c1cc748,NULL,M1
508,5f2bca23ba0be61b0c1cc761,NULL,M1
509,5f2bca23ba0be61b0c1cc763,NULL,M1
512,5f2bca23ba0be61b0c1cc79f,NULL,M1
514,5f2bca23ba0be61b0c1cc7ad,NULL,M1
517,5f2bca24ba0be61b0c1cc7d7,NULL,M1
520,5f2bca24ba0be61b0c1cc81b,NULL,M1
525,5f2bca24ba0be61b0c1cc836,NULL,M1
531,5f2bca25ba0be61b0c1cc8a9,NULL,M1
535,5f2bca25ba0be61b0c1cc8f3,NULL,M1
552,5f2bca25ba0be61b0c1cc9a2,NULL,M1
553,5f2bca25ba0be61b0c1cc9a7,NULL,M1
560,5f2bca25ba0be61b0c1cca2e,NULL,M1
564,5f2bca25ba0be61b0c1cca62,NULL,M1
567,5f2bca25ba0be61b0c1cca8d,NULL,M1
570,5f2bca25ba0be61b0c1ccacf,NULL,M1
580,5f2bca25ba0be61b0c1ccb62,NULL,M1
581,5f2bca25ba0be61b0c1ccb6c,NULL,M1
584,5f2bca25ba0be61b0c1ccb75,NULL,M1
585,5f2bca25ba0be61b0c1ccb78,NULL,M1
586,5f2bca25ba0be61b0c1ccb7c,NULL,M1
588,5f2bca25ba0be61b0c1ccb8d,NULL,M1
589,5f2bca25ba0be61b0c1ccb99,NULL,M1
591,5f2bca25ba0be61b0c1ccba4,NULL,M1
594,5f2bca25ba0be61b0c1ccbb1,NULL,M1
596,5f2bca25ba0be61b0c1ccbcb,NULL,M1
597,5f2bca25ba0be61b0c1ccbd5,NULL,M1
608,5f2bca25ba0be61b0c1ccc61,NULL,M1
609,5f2bca25ba0be61b0c1ccc63,NULL,M1
610,5f2bca26ba0be61b0c1ccc7a,NULL,M1
614,5f2bca26ba0be61b0c1ccc8b,NULL,M1
619,5f2bca26ba0be61b0c1cccbd,NULL,M1
620,5f2bca26ba0be61b0c1cccc6,NULL,M1
621,5f2bca26ba0be61b0c1cccc7,NULL,M1
623,5f2bca26ba0be61b0c1ccce3,NULL,M1
628,5f2bca26ba0be61b0c1ccd13,NULL,M1
630,5f2bca26ba0be61b0c1ccd1a,NULL,M1
632,5f2bca26ba0be61b0c1ccd3d,NULL,M1
637,5f2bca26ba0be61b0c1ccd60,NULL,M1
659,5f2bca26ba0be61b0c1cceae,NULL,M1
663,5f2bca26ba0be61b0c1cced1,NULL,M1
668,5f2bca26ba0be61b0c1ccf46,NULL,M1
673,5f2bca26ba0be61b0c1ccf82,NULL,M1
674,5f2bca26ba0be61b0c1ccf99,NULL,M1
676,5f2bca26ba0be61b0c1ccfb0,NULL,M1
679,5f2bca26ba0be61b0c1ccfc8,NULL,M1
680,5f2bca26ba0be61b0c1ccfd5,NULL,M1
683,5f2bca26ba0be61b0c1ccffc,NULL,M1
690,5f2bca27ba0be61b0c1cd069,NULL,M1
692,5f2bca27ba0be61b0c1cd0b1,NULL,M1
693,5f2bca27ba0be61b0c1cd0cb,NULL,M1
697,5f2bca27ba0be61b0c1cd0d9,NULL,M1
710,5f2bca27ba0be61b0c1cd18b,NULL,M1
713,5f2bca27ba0be61b0c1cd1be,NULL,M1
714,5f2bca27ba0be61b0c1cd1c0,NULL,M1
716,5f2bca27ba0be61b0c1cd1de,NULL,M1
720,5f2bca27ba0be61b0c1cd20e,NULL,M1
721,5f2bca27ba0be61b0c1cd215,NULL,M1
725,5f2bca27ba0be61b0c1cd224,NULL,M1
730,5f2bca27ba0be61b0c1cd256,NULL,M1
738,5f2bca27ba0be61b0c1cd2c3,NULL,M1
739,5f2bca27ba0be61b0c1cd2d7,NULL,M1
740,5f2bca27ba0be61b0c1cd2e9,NULL,M1
748,5f2bca27ba0be61b0c1cd393,NULL,M1
758,5f2bca28ba0be61b0c1cd44d,NULL,M1
772,5f2bca28ba0be61b0c1cd4d0,NULL,M1
783,5f2bca28ba0be61b0c1cd551,NULL,M1
785,5f2bca28ba0be61b0c1cd553,NULL,M1
786,5f2bca29ba0be61b0c1cd567,NULL,M1
787,5f2bca29ba0be61b0c1cd57d,NULL,M1
789,5f2bca29ba0be61b0c1cd592,NULL,M1
801,5f2bca29ba0be61b0c1cd607,NULL,M1
802,5f2bca29ba0be61b0c1cd619,NULL,M1
803,5f2bca29ba0be61b0c1cd61b,NULL,M1
806,5f2bca29ba0be61b0c1cd631,NULL,M1
813,5f2bca29ba0be61b0c1cd69a,NULL,M1
814,5f2bca29ba0be61b0c1cd6b3,NULL,M1
815,5f2bca29ba0be61b0c1cd6cf,NULL,M1
817,5f2bca29ba0be61b0c1cd6de,NULL,M1
818,5f2bca29ba0be61b0c1cd6e5,NULL,M1
820,5f2bca29ba0be61b0c1cd6f0,NULL,M1
822,5f2bca29ba0be61b0c1cd70b,NULL,M1
828,5f2bca29ba0be61b0c1cd75b,NULL,M1
834,5f2bca29ba0be61b0c1cd78d,NULL,M1
839,5f2bca29ba0be61b0c1cd7c2,NULL,M1
842,5f2bca2aba0be61b0c1cd82e,NULL,M1
846,5f2bca2aba0be61b0c1cd84e,NULL,M1
848,5f2bca2aba0be61b0c1cd857,NULL,M1
851,5f2bca2aba0be61b0c1cd8ac,NULL,M1
857,5f2bca2aba0be61b0c1cd91f,NULL,M1
861,5f2bca2aba0be61b0c1cd97c,NULL,M1
862,5f2bca2aba0be61b0c1cd97d,NULL,M1
865,5f2bca2aba0be61b0c1cd9e5,NULL,M1
877,5f2bca2aba0be61b0c1cda89,NULL,M1
878,5f2bca2aba0be61b0c1cdaca,NULL,M1
879,5f2bca2aba0be61b0c1cdae0,NULL,M1
881,5f2bca2aba0be61b0c1cdaf2,NULL,M1
882,5f2bca2aba0be61b0c1cdafd,NULL,M1
887,5f2bca2aba0be61b0c1cdb27,NULL,M1
889,5f2bca2aba0be61b0c1cdb3c,NULL,M1
893,5f2bca2aba0be61b0c1cdb53,NULL,M1
895,5f2bca2aba0be61b0c1cdb87,NULL,M1
898,5f2bca2aba0be61b0c1cdb9a,NULL,M1
901,5f2bca2aba0be61b0c1cdb9d,NULL,M1
906,5f2bca2aba0be61b0c1cdc04,NULL,M1
912,5f2bca2cba0be61b0c1cdc50,NULL,M1
914,5f2bca2cba0be61b0c1cdc62,NULL,M1
923,5f2bca2cba0be61b0c1cdceb,NULL,M1
926,5f2bca2cba0be61b0c1cdd1a,NULL,M1
928,5f2bca2cba0be61b0c1cdd41,NULL,M1
929,5f2bca2cba0be61b0c1cdd75,NULL,M1
931,5f2bca2cba0be61b0c1cdd8d,NULL,M1
936,5f2bca2cba0be61b0c1cddb9,NULL,M1
944,5f2bca2cba0be61b0c1cddef,NULL,M1
945,5f2bca2cba0be61b0c1cddf0,NULL,M1
946,5f2bca2cba0be61b0c1cddf9,NULL,M1
947,5f2bca2cba0be61b0c1cde00,NULL,M1
955,5f2bca2cba0be61b0c1cde9e,NULL,M1
956,5f2bca2cba0be61b0c1cded8,NULL,M1
958,5f2bca2cba0be61b0c1cdeeb,NULL,M1
959,5f2bca2cba0be61b0c1cdef8,NULL,M1
960,5f2bca2cba0be61b0c1cdf06,NULL,M1
961,5f2bca2cba0be61b0c1cdf13,NULL,M1
964,5f2bca2cba0be61b0c1cdf78,NULL,M1
966,5f2bca2cba0be61b0c1cdf90,NULL,M1
968,5f2bca2cba0be61b0c1cdfb4,NULL,M1
975,5f2bca2dba0be61b0c1ce050,NULL,M1
979,5f2bca2dba0be61b0c1ce0d4,NULL,M1
987,5f2bca2dba0be61b0c1ce1c2,NULL,M1
992,5f2bca2dba0be61b0c1ce266,NULL,M1
995,5f2bca2dba0be61b0c1ce288,NULL,M1
1000,5f2bca2dba0be61b0c1ce313,NULL,M1
1004,5f2bca2dba0be61b0c1ce352,NULL,M1
1009,5f2bca2eba0be61b0c1ce3fe,NULL,M1
1013,5f2bca2eba0be61b0c1ce4c4,NULL,M1
1020,5f2bca2eba0be61b0c1ce655,NULL,M1
1023,5f2bca2eba0be61b0c1ce701,NULL,M1
1026,5f2bca2fba0be61b0c1ce831,NULL,M1
1028,5f2bca2fba0be61b0c1ce840,NULL,M1
1031,5f2bca2fba0be61b0c1ce9a0,NULL,M1
1033,5f2bca2fba0be61b0c1ce9bc,NULL,M1
1034,5f2bca2fba0be61b0c1ce9d9,NULL,M1
1035,5f2bca2fba0be61b0c1cea03,NULL,M1
1039,5f2bca2fba0be61b0c1ceaf5,NULL,M1
1042,5f2bca2fba0be61b0c1ceb39,NULL,M1
1043,5f2bca2fba0be61b0c1cebad,NULL,M1
1065,5f2bca30ba0be61b0c1cecc1,NULL,M1
1066,5f2bca30ba0be61b0c1cecc6,NULL,M1
1073,5f2bca30ba0be61b0c1cece6,NULL,M1
1075,5f2bca30ba0be61b0c1cecf0,NULL,M1
1079,5f2bca30ba0be61b0c1ced00,NULL,M1
1080,5f2bca30ba0be61b0c1ced02,NULL,M1
1096,5f2bca30ba0be61b0c1ced57,NULL,M1
1097,5f2bca30ba0be61b0c1ced5d,NULL,M1
1100,5f2bca30ba0be61b0c1ced6f,NULL,M1
1105,5f2bca30ba0be61b0c1ced88,NULL,M1
1110,5f2bca30ba0be61b0c1ceda4,NULL,M1
1121,5f2bca30ba0be61b0c1cedd1,NULL,M1
1122,5f2bca30ba0be61b0c1cedd4,NULL,M1
1139,5f2bca30ba0be61b0c1cee70,NULL,M1
1141,5f2bca30ba0be61b0c1cee77,NULL,M1
1148,5f2bca30ba0be61b0c1cee98,NULL,M1
1163,5f2bca30ba0be61b0c1ceed1,NULL,M1
1175,5f2bca30ba0be61b0c1cef04,NULL,M1
1176,5f2bca30ba0be61b0c1cef0a,NULL,M1
1191,5f2bca30ba0be61b0c1cef4f,NULL,M1
1242,5f2bca31ba0be61b0c1cf12c,NULL,M1
1243,5f2bca31ba0be61b0c1cf135,NULL,M1
1269,5f2bca31ba0be61b0c1cf1f1,NULL,M1
1297,5f2bca31ba0be61b0c1cf331,NULL,M1
1300,5f2bca31ba0be61b0c1cf358,NULL,M1
1303,5f2bca31ba0be61b0c1cf361,NULL,M1
1377,5f2bca32ba0be61b0c1cf586,NULL,M1
1386,5f2bca32ba0be61b0c1cf5a4,NULL,M1
1392,5f2bca32ba0be61b0c1cf5ba,NULL,M1
1410,5f2bca32ba0be61b0c1cf63a,NULL,M1
1420,5f2bca32ba0be61b0c1cf652,NULL,M1
1436,5f2bca32ba0be61b0c1cf720,NULL,M1
1437,5f2bca32ba0be61b0c1cf721,NULL,M1
1442,5f2bca32ba0be61b0c1cf74a,NULL,M1
1445,5f2bca32ba0be61b0c1cf755,NULL,M1
1448,5f2bca33ba0be61b0c1cf76b,NULL,M1
1473,5f2bca33ba0be61b0c1cf7ee,NULL,M1
1482,5f2bca33ba0be61b0c1cf832,NULL,M1
1502,5f2bca33ba0be61b0c1cf8ac,NULL,M1
1504,5f2bca33ba0be61b0c1cf8c7,NULL,M1
1511,5f2bca33ba0be61b0c1cf8dc,NULL,M1
1514,5f2bca33ba0be61b0c1cf8e2,NULL,M1
1545,5f2bca33ba0be61b0c1cf974,NULL,M1
1549,5f2bca33ba0be61b0c1cf99e,NULL,M1
1550,5f2bca33ba0be61b0c1cf9a1,NULL,M1
1551,5f2bca33ba0be61b0c1cf9a7,NULL,M1
1553,5f2bca33ba0be61b0c1cf9b1,NULL,M1
1556,5f2bca33ba0be61b0c1cf9f7,NULL,M1
1581,5f2bca33ba0be61b0c1cfa99,NULL,M1
1591,5f2bca33ba0be61b0c1cfad3,NULL,M1
1603,5f2bca33ba0be61b0c1cfb0e,NULL,M1
1628,5f2bca34ba0be61b0c1cfbda,NULL,M1
1651,5f2bca34ba0be61b0c1cfce5,NULL,M1
1653,5f2bca35ba0be61b0c1cfdd0,NULL,M1
1658,5f2bca35ba0be61b0c1cfe68,NULL,M1
1660,5f2bca36ba0be61b0c1cff81,NULL,M1
1670,5f2bca36ba0be61b0c1d00ec,NULL,M1
1671,5f2bca36ba0be61b0c1d0141,NULL,M1
1673,5f2bca36ba0be61b0c1d01ae,NULL,M1
1677,5f2bca36ba0be61b0c1d029a,NULL,M1
1682,5f2bca37ba0be61b0c1d0323,NULL,M1
1685,5f2bca37ba0be61b0c1d03e5,NULL,M1
1688,5f2bca37ba0be61b0c1d0411,NULL,M1
1689,5f2bca37ba0be61b0c1d0436,NULL,M1
1690,5f2bca37ba0be61b0c1d0452,NULL,M1
1696,5f2bca37ba0be61b0c1d0543,NULL,M1
1698,5f2bca37ba0be61b0c1d05a5,NULL,M1
1699,5f2bca37ba0be61b0c1d05df,NULL,M1
1700,5f2bca37ba0be61b0c1d05e8,NULL,M1
1702,5f2bca37ba0be61b0c1d0622,NULL,M1
1704,5f2bca37ba0be61b0c1d0644,NULL,M1
1708,5f2bca37ba0be61b0c1d0687,NULL,M1
1716,5f2bca38ba0be61b0c1d083c,NULL,M1
1717,5f2bca38ba0be61b0c1d085d,NULL,M1
1718,5f2bca38ba0be61b0c1d0930,NULL,M1
1720,5f2bca38ba0be61b0c1d09f9,NULL,M1
1725,5f2bca38ba0be61b0c1d0a9f,NULL,M1
1727,5f2bca38ba0be61b0c1d0ac7,NULL,M1
1728,5f2bca38ba0be61b0c1d0ada,NULL,M1
1729,5f2bca38ba0be61b0c1d0ae5,NULL,M1
1732,5f2bca39ba0be61b0c1d0b02,NULL,M1
1734,5f2bca39ba0be61b0c1d0b34,NULL,M1
1735,5f2bca39ba0be61b0c1d0b55,NULL,M1
1737,5f2bca39ba0be61b0c1d0b6b,NULL,M1
1740,5f2bca39ba0be61b0c1d0bb6,NULL,M1
1741,5f2bca39ba0be61b0c1d0bb7,NULL,M1
1744,5f2bca39ba0be61b0c1d0c5d,NULL,M1
1745,5f2bca39ba0be61b0c1d0c68,NULL,M1
1746,5f2bca39ba0be61b0c1d0c71,NULL,M1
1747,5f2bca39ba0be61b0c1d0c8d,NULL,M1
1755,5f2bca39ba0be61b0c1d0d5e,NULL,M1
1756,5f2bca39ba0be61b0c1d0d7e,NULL,M1
1757,5f2bca39ba0be61b0c1d0e15,NULL,M1
1763,5f2bca3aba0be61b0c1d0f2e,NULL,M1
1765,5f2bca3aba0be61b0c1d0f78,NULL,M1
1767,5f2bca3aba0be61b0c1d0fa6,NULL,M1
1769,5f2bca3aba0be61b0c1d0fbf,NULL,M1
1773,5f2bca3aba0be61b0c1d110e,NULL,M1
1777,5f2bca3bba0be61b0c1d13af,NULL,M1
1778,5f2bca3bba0be61b0c1d13b6,NULL,M1
1779,5f2bca3bba0be61b0c1d1409,NULL,M1
1790,5f2bca3bba0be61b0c1d15e8,NULL,M1
1793,5f2bca3bba0be61b0c1d165e,NULL,M1
1798,5f2bca3cba0be61b0c1d16bb,NULL,M1
1800,5f2bca3cba0be61b0c1d17a1,NULL,M1
1802,5f2bca3dba0be61b0c1d1886,NULL,M1
1803,5f2bca3dba0be61b0c1d18de,NULL,M1
1804,5f2bca3dba0be61b0c1d18f0,NULL,M1
1809,5f2bca3dba0be61b0c1d1a6d,NULL,M1
1812,5f2bca3eba0be61b0c1d1ac4,NULL,M1
1814,5f2bca3eba0be61b0c1d1afd,NULL,M1
1821,5f2bca3eba0be61b0c1d1cd6,NULL,M1
1822,5f2bca3eba0be61b0c1d1d1e,NULL,M1
1823,5f2bca3eba0be61b0c1d1d92,NULL,M1
1824,5f2bca3eba0be61b0c1d1dca,NULL,M1
1825,5f2bca3eba0be61b0c1d1dfd,NULL,M1
1828,5f2bca3fba0be61b0c1d1eaf,NULL,M1
1829,5f2bca3fba0be61b0c1d1f73,NULL,M1
1831,5f2bca3fba0be61b0c1d2146,NULL,M1
1832,5f2bca3fba0be61b0c1d2241,NULL,M1
1833,5f2bca3fba0be61b0c1d2250,NULL,M1
1835,5f2bca41ba0be61b0c1d245d,NULL,M1
1836,5f2bca41ba0be61b0c1d2482,NULL,M1
1837,5f2bca41ba0be61b0c1d251f,NULL,M1
1839,5f2bca41ba0be61b0c1d2625,NULL,M1
1840,5f2bca41ba0be61b0c1d2635,NULL,M1
1841,5f2bca42ba0be61b0c1d2673,NULL,M1
1842,5f2bca42ba0be61b0c1d268f,NULL,M1
1844,5f2bca42ba0be61b0c1d286b,NULL,M1
1845,5f2bca42ba0be61b0c1d287a,NULL,M1
1846,5f2bca42ba0be61b0c1d287b,NULL,M1
1847,5f2bca43ba0be61b0c1d29e8,NULL,M1
1848,5f2bca43ba0be61b0c1d2a08,NULL,M1
1850,5f2bca43ba0be61b0c1d2c48,NULL,M1
1852,5f2bca43ba0be61b0c1d2cf3,NULL,M1
1858,5f2bca44ba0be61b0c1d3178,NULL,M1
1861,5f2bca45ba0be61b0c1d3504,NULL,M1
1864,5f2bca45ba0be61b0c1d3521,NULL,M1
1868,5f2bca45ba0be61b0c1d3536,NULL,M1
1869,5f2bca45ba0be61b0c1d3542,NULL,M1
1871,5f2bca45ba0be61b0c1d354d,NULL,M1
1872,5f2bca45ba0be61b0c1d3582,NULL,M1
1873,5f2bca45ba0be61b0c1d3585,NULL,M1
1874,5f2bca45ba0be61b0c1d358f,NULL,M1
1875,5f2bca45ba0be61b0c1d359b,NULL,M1
1876,5f2bca45ba0be61b0c1d359f,NULL,M1
1879,5f2bca45ba0be61b0c1d35cf,NULL,M1
1885,5f2bca46ba0be61b0c1d3656,NULL,M1
1887,5f2bca46ba0be61b0c1d368a,NULL,M1
1889,5f2bca46ba0be61b0c1d36d0,NULL,M1
1892,5f2bca46ba0be61b0c1d36f8,NULL,M1
1897,5f2bca46ba0be61b0c1d3741,NULL,M1
1901,5f2bca46ba0be61b0c1d3752,NULL,M1
1907,5f2bca46ba0be61b0c1d37af,NULL,M1
1909,5f2bca46ba0be61b0c1d37be,NULL,M1
1912,5f2bca46ba0be61b0c1d37db,NULL,M1
1915,5f2bca46ba0be61b0c1d37f1,NULL,M1
1916,5f2bca46ba0be61b0c1d37fa,NULL,M1
1918,5f2bca46ba0be61b0c1d37fd,NULL,M1
1936,5f2bca46ba0be61b0c1d38e5,NULL,M1
1937,5f2bca46ba0be61b0c1d38e6,NULL,M1
1945,5f2bca46ba0be61b0c1d395e,NULL,M1
1948,5f2bca46ba0be61b0c1d396e,NULL,M1
1961,5f2bca47ba0be61b0c1d3a10,NULL,M1
1963,5f2bca47ba0be61b0c1d3a2c,NULL,M1
1968,5f2bca48ba0be61b0c1d3a7b,NULL,M1
1972,5f2bca48ba0be61b0c1d3abc,NULL,M1
1973,5f2bca48ba0be61b0c1d3abf,NULL,M1
1987,5f2bca48ba0be61b0c1d3b94,NULL,M1
1992,5f2bca48ba0be61b0c1d3bd0,NULL,M1
1994,5f2bca48ba0be61b0c1d3be6,NULL,M1
2001,5f2bca48ba0be61b0c1d3c24,NULL,M1
2005,5f2bca48ba0be61b0c1d3cba,NULL,M1
2009,5f2bca49ba0be61b0c1d3e20,NULL,M1
2010,5f2bca49ba0be61b0c1d3e4b,NULL,M1
2011,5f2bca49ba0be61b0c1d3eb8,NULL,M1
2012,5f2bca49ba0be61b0c1d3f12,NULL,M1
2013,5f2bca49ba0be61b0c1d3f89,NULL,M1
2014,5f2bca49ba0be61b0c1d4003,NULL,M1
2015,5f2bca49ba0be61b0c1d4047,NULL,M1
2017,5f2bca49ba0be61b0c1d4084,NULL,M1
2021,5f2bca4bba0be61b0c1d41ac,NULL,M1
2022,5f2bca4bba0be61b0c1d41ed,NULL,M1
2024,5f2bca4bba0be61b0c1d432d,NULL,M1
2025,5f2bca4bba0be61b0c1d4345,NULL,M1
2028,5f2bca4bba0be61b0c1d442c,NULL,M1
2172,5f2bca50ba0be61b0c1d54f2,NULL,M1
2174,5f2bca52ba0be61b0c1d57a4,NULL,M1
2175,5f2bca52ba0be61b0c1d5818,NULL,M1
2176,5f2bca52ba0be61b0c1d58ec,NULL,M1
2178,5f2bca53ba0be61b0c1d5af2,NULL,M1
2180,5f2bca53ba0be61b0c1d5c64,NULL,M1
2182,5f2bca54ba0be61b0c1d5d48,NULL,M1
2185,5f2bca54ba0be61b0c1d5f7a,NULL,M1
2186,5f2bca54ba0be61b0c1d5fb5,NULL,M1
2188,5f2bca57ba0be61b0c1d61eb,NULL,M1
2189,5f2bca57ba0be61b0c1d6254,NULL,M1
2191,5f2bca57ba0be61b0c1d63d2,NULL,M1
2192,5f2bca57ba0be61b0c1d640a,NULL,M1
2193,5f2bca57ba0be61b0c1d6455,NULL,M1
2197,5f2bca5aba0be61b0c1d6a31,NULL,M1
2198,5f2bca5aba0be61b0c1d6a65,NULL,M1
2199,5f2bca5aba0be61b0c1d6ae6,NULL,M1
2202,5f2bca5bba0be61b0c1d6b8e,NULL,M1
2206,5f2bca5bba0be61b0c1d6c92,NULL,M1
2214,5f2bca5bba0be61b0c1d6e15,NULL,M1
2219,5f2bca5cba0be61b0c1d6fe2,NULL,M1
2221,5f2bca5cba0be61b0c1d7078,NULL,M1
2225,5f2bca5cba0be61b0c1d7116,NULL,M1
2228,5f2bca5cba0be61b0c1d71ed,NULL,M1
2231,5f2bca5cba0be61b0c1d725c,NULL,M1
2233,5f2bca5cba0be61b0c1d727e,NULL,M1
2235,5f2bca5cba0be61b0c1d73ca,NULL,M1
2236,5f2bca5cba0be61b0c1d7403,NULL,M1
