,0
0,5f2bca13ba0be61b0c1ca1b5
1,5f2bca13ba0be61b0c1ca1d0
2,5f2bca14ba0be61b0c1ca26d
3,5f2bca14ba0be61b0c1ca29d
4,5f2bca14ba0be61b0c1ca351
5,5f2bca14ba0be61b0c1ca46b
6,5f2bca16ba0be61b0c1ca891
7,5f2bca18ba0be61b0c1caa61
8,5f2bca18ba0be61b0c1cace1
9,5f2bca1aba0be61b0c1cad3e
10,5f2bca1aba0be61b0c1cad59
11,5f2bca1aba0be61b0c1cafbe
12,5f2bca1cba0be61b0c1cb168
13,5f2bca1dba0be61b0c1cb2e6
14,5f2bca1dba0be61b0c1cb4fc
15,5f2bca1fba0be61b0c1cb831
16,5f2bca20ba0be61b0c1cb8f2
17,5f2bca20ba0be61b0c1cb981
18,5f2bca20ba0be61b0c1cb9b4
19,5f2bca20ba0be61b0c1cb9f9
20,5f2bca20ba0be61b0c1cba44
21,5f2bca20ba0be61b0c1cba47
22,5f2bca20ba0be61b0c1cbab3
23,5f2bca20ba0be61b0c1cbae4
24,5f2bca20ba0be61b0c1cbc6a
25,5f2bca20ba0be61b0c1cbc87
26,5f2bca21ba0be61b0c1cbd0f
27,5f2bca21ba0be61b0c1cbf2a
28,5f2bca21ba0be61b0c1cbfc8
29,5f2bca21ba0be61b0c1cbfee
30,5f2bca21ba0be61b0c1cc079
31,5f2bca22ba0be61b0c1cc0ea
32,5f2bca22ba0be61b0c1cc16e
33,5f2bca22ba0be61b0c1cc183
34,5f2bca22ba0be61b0c1cc1d6
35,5f2bca22ba0be61b0c1cc401
36,5f2bca23ba0be61b0c1cc6be
37,5f2bca24ba0be61b0c1cc825
38,5f2bca25ba0be61b0c1cc96f
39,5f2bca25ba0be61b0c1cca8d
40,5f2bca25ba0be61b0c1ccaa2
41,5f2bca25ba0be61b0c1ccb6c
42,5f2bca25ba0be61b0c1ccbd5
43,5f2bca25ba0be61b0c1ccc61
44,5f2bca25ba0be61b0c1ccc63
45,5f2bca26ba0be61b0c1ccd1a
46,5f2bca26ba0be61b0c1cce64
47,5f2bca26ba0be61b0c1ccfab
48,5f2bca26ba0be61b0c1ccffc
49,5f2bca27ba0be61b0c1cd069
50,5f2bca27ba0be61b0c1cd1de
51,5f2bca27ba0be61b0c1cd376
52,5f2bca27ba0be61b0c1cd393
53,5f2bca27ba0be61b0c1cd3de
54,5f2bca28ba0be61b0c1cd4cd
55,5f2bca28ba0be61b0c1cd553
56,5f2bca29ba0be61b0c1cd57d
57,5f2bca29ba0be61b0c1cd592
58,5f2bca29ba0be61b0c1cd631
59,5f2bca2aba0be61b0c1cd857
60,5f2bca2aba0be61b0c1cd91f
61,5f2bca2aba0be61b0c1cda89
62,5f2bca2aba0be61b0c1cdb9a
63,5f2bca2aba0be61b0c1cdbda
64,5f2bca2cba0be61b0c1cdd8d
65,5f2bca2cba0be61b0c1cddb9
66,5f2bca2cba0be61b0c1cdeeb
67,5f2bca2cba0be61b0c1cdf06
68,5f2bca2cba0be61b0c1cdf13
69,5f2bca2dba0be61b0c1ce0d4
70,5f2bca2dba0be61b0c1ce266
71,5f2bca2dba0be61b0c1ce352
72,5f2bca2fba0be61b0c1ce831
73,5f2bca2fba0be61b0c1ce9a0
74,5f2bca30ba0be61b0c1cecc1
75,5f2bca30ba0be61b0c1ceda4
76,5f2bca30ba0be61b0c1cee70
77,5f2bca30ba0be61b0c1cee77
78,5f2bca30ba0be61b0c1cee98
79,5f2bca30ba0be61b0c1ceed1
80,5f2bca30ba0be61b0c1cef4f
81,5f2bca31ba0be61b0c1cf12c
82,5f2bca31ba0be61b0c1cf1f1
83,5f2bca31ba0be61b0c1cf369
84,5f2bca32ba0be61b0c1cf721
85,5f2bca32ba0be61b0c1cf755
86,5f2bca33ba0be61b0c1cf76b
87,5f2bca33ba0be61b0c1cf832
88,5f2bca33ba0be61b0c1cf8c7
89,5f2bca33ba0be61b0c1cf8dc
90,5f2bca33ba0be61b0c1cf8e2
91,5f2bca33ba0be61b0c1cf9a7
92,5f2bca33ba0be61b0c1cfa99
93,5f2bca36ba0be61b0c1cff81
94,5f2bca37ba0be61b0c1d0644
95,5f2bca37ba0be61b0c1d065a
96,5f2bca38ba0be61b0c1d083c
97,5f2bca38ba0be61b0c1d0930
98,5f2bca39ba0be61b0c1d0c5d
99,5f2bca39ba0be61b0c1d0c8d
100,5f2bca39ba0be61b0c1d0e15
101,5f2bca3aba0be61b0c1d0fbf
102,5f2bca3aba0be61b0c1d110e
103,5f2bca3dba0be61b0c1d1886
104,5f2bca3eba0be61b0c1d1afd
105,5f2bca3eba0be61b0c1d1d1e
106,5f2bca3eba0be61b0c1d1d92
107,5f2bca3eba0be61b0c1d1dfd
108,5f2bca3fba0be61b0c1d2146
109,5f2bca3fba0be61b0c1d2241
110,5f2bca3fba0be61b0c1d2250
111,5f2bca42ba0be61b0c1d2673
112,5f2bca43ba0be61b0c1d2a08
113,5f2bca45ba0be61b0c1d3542
114,5f2bca45ba0be61b0c1d359b
115,5f2bca45ba0be61b0c1d35cf
116,5f2bca46ba0be61b0c1d37af
117,5f2bca46ba0be61b0c1d37fa
118,5f2bca46ba0be61b0c1d396e
119,5f2bca4bba0be61b0c1d41ac
120,5f2bca4bba0be61b0c1d4561
121,5f2bca4cba0be61b0c1d46c8
122,5f2bca4dba0be61b0c1d49dc
123,5f2bca4dba0be61b0c1d4ace
124,5f2bca4dba0be61b0c1d4c35
125,5f2bca4fba0be61b0c1d4efb
126,5f2bca4fba0be61b0c1d50f4
127,5f2bca50ba0be61b0c1d531b
128,5f2bca57ba0be61b0c1d6254
129,5f2bca57ba0be61b0c1d6455
130,5f2bca5aba0be61b0c1d6a65
131,5f2bca5cba0be61b0c1d6fe2
132,5f2bca5cba0be61b0c1d7411
133,5f2bca5dba0be61b0c1d7719
134,5f2bca5dba0be61b0c1d7848
135,5f2bca5eba0be61b0c1d78a1
136,5f2bca5eba0be61b0c1d7a2f
137,5f2bca61ba0be61b0c1d7d1d
138,5f2bca61ba0be61b0c1d7fd8
139,5f2bca63ba0be61b0c1d84c9
140,5f2bca63ba0be61b0c1d86fe
141,5f2bca65ba0be61b0c1d8e9b
142,5f2bca68ba0be61b0c1d9178
143,5f2bca69ba0be61b0c1d96b3
